office,id,ad,ed,candidate,party,votes
President/Vice President**,26825,59,25,Donald J. Trump JD Vance,Republican,45
President/Vice President**,26825,59,25,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,59,25,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,59,25,WRITE-IN,,0
President/Vice President**,26825,59,26,Kamala D. Harris Tim Walz,Democratic,262
President/Vice President**,26825,59,26,Donald J. Trump JD Vance,Republican,10
President/Vice President**,26825,59,26,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,59,26,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,59,26,WRITE-IN,,0
President/Vice President**,26825,59,27,Kamala D. Harris Tim Walz,Democratic,346
President/Vice President**,26825,59,27,Donald J. Trump JD Vance,Republican,18
President/Vice President**,26825,59,27,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,59,27,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,59,27,WRITE-IN,,0
President/Vice President**,26825,59,28,Kamala D. Harris Tim Walz,Democratic,361
President/Vice President**,26825,59,28,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,59,28,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,59,28,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,59,28,WRITE-IN,,2
President/Vice President**,26825,59,29,Kamala D. Harris Tim Walz,Democratic,408
President/Vice President**,26825,59,29,Donald J. Trump JD Vance,Republican,51
President/Vice President**,26825,59,29,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,59,29,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,59,29,WRITE-IN,,1
President/Vice President**,26825,59,30,Kamala D. Harris Tim Walz,Democratic,372
President/Vice President**,26825,59,30,Donald J. Trump JD Vance,Republican,47
President/Vice President**,26825,59,30,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,59,30,Kamala D. Harris Tim Walz,Working Families,11
President/Vice President**,26825,59,30,WRITE-IN,,0
President/Vice President**,26825,59,31,Kamala D. Harris Tim Walz,Democratic,130
President/Vice President**,26825,59,31,Donald J. Trump JD Vance,Republican,18
President/Vice President**,26825,59,31,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,59,31,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,59,31,WRITE-IN,,1
President/Vice President**,26825,59,32,Kamala D. Harris Tim Walz,Democratic,564
President/Vice President**,26825,59,32,Donald J. Trump JD Vance,Republican,41
President/Vice President**,26825,59,32,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,59,32,Kamala D. Harris Tim Walz,Working Families,11
President/Vice President**,26825,59,32,WRITE-IN,,6
President/Vice President**,26825,59,33,Kamala D. Harris Tim Walz,Democratic,365
President/Vice President**,26825,59,33,Donald J. Trump JD Vance,Republican,129
President/Vice President**,26825,59,33,Donald J. Trump JD Vance,Conservative,14
President/Vice President**,26825,59,33,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,59,33,WRITE-IN,,2
President/Vice President**,26825,59,34,Kamala D. Harris Tim Walz,Democratic,338
President/Vice President**,26825,59,34,Donald J. Trump JD Vance,Republican,62
President/Vice President**,26825,59,34,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,59,34,Kamala D. Harris Tim Walz,Working Families,15
President/Vice President**,26825,59,34,WRITE-IN,,3
President/Vice President**,26825,59,35,Kamala D. Harris Tim Walz,Democratic,206
President/Vice President**,26825,59,35,Donald J. Trump JD Vance,Republican,38
President/Vice President**,26825,59,35,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,35,Kamala D. Harris Tim Walz,Working Families,13
President/Vice President**,26825,59,35,WRITE-IN,,0
President/Vice President**,26825,59,36,Kamala D. Harris Tim Walz,Democratic,479
President/Vice President**,26825,59,36,Donald J. Trump JD Vance,Republican,67
President/Vice President**,26825,59,36,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,59,36,Kamala D. Harris Tim Walz,Working Families,17
President/Vice President**,26825,59,36,WRITE-IN,,4
President/Vice President**,26825,59,37,Kamala D. Harris Tim Walz,Democratic,520
President/Vice President**,26825,59,37,Donald J. Trump JD Vance,Republican,122
President/Vice President**,26825,59,37,Donald J. Trump JD Vance,Conservative,12
President/Vice President**,26825,59,37,Kamala D. Harris Tim Walz,Working Families,11
President/Vice President**,26825,59,37,WRITE-IN,,8
President/Vice President**,26825,59,38,Kamala D. Harris Tim Walz,Democratic,440
President/Vice President**,26825,59,38,Donald J. Trump JD Vance,Republican,114
President/Vice President**,26825,59,38,Donald J. Trump JD Vance,Conservative,13
President/Vice President**,26825,59,38,Kamala D. Harris Tim Walz,Working Families,21
President/Vice President**,26825,59,38,WRITE-IN,,2
President/Vice President**,26825,59,39,Kamala D. Harris Tim Walz,Democratic,598
President/Vice President**,26825,59,39,Donald J. Trump JD Vance,Republican,100
President/Vice President**,26825,59,39,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,59,39,Kamala D. Harris Tim Walz,Working Families,14
President/Vice President**,26825,59,39,WRITE-IN,,4
President/Vice President**,26825,59,40,Kamala D. Harris Tim Walz,Democratic,37
President/Vice President**,26825,59,40,Donald J. Trump JD Vance,Republican,85
President/Vice President**,26825,59,40,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,59,40,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,40,WRITE-IN,,1
President/Vice President**,26825,59,41,Kamala D. Harris Tim Walz,Democratic,410
President/Vice President**,26825,59,41,Donald J. Trump JD Vance,Republican,133
President/Vice President**,26825,59,41,Donald J. Trump JD Vance,Conservative,11
President/Vice President**,26825,59,41,Kamala D. Harris Tim Walz,Working Families,10
President/Vice President**,26825,59,41,WRITE-IN,,3
President/Vice President**,26825,59,42,Kamala D. Harris Tim Walz,Democratic,314
President/Vice President**,26825,59,42,Donald J. Trump JD Vance,Republican,527
President/Vice President**,26825,59,42,Donald J. Trump JD Vance,Conservative,27
President/Vice President**,26825,59,42,Kamala D. Harris Tim Walz,Working Families,11
President/Vice President**,26825,59,42,WRITE-IN,,6
President/Vice President**,26825,59,43,Kamala D. Harris Tim Walz,Democratic,366
President/Vice President**,26825,59,43,Donald J. Trump JD Vance,Republican,262
President/Vice President**,26825,59,43,Donald J. Trump JD Vance,Conservative,17
President/Vice President**,26825,59,43,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,59,43,WRITE-IN,,7
President/Vice President**,26825,59,44,Kamala D. Harris Tim Walz,Democratic,222
President/Vice President**,26825,59,44,Donald J. Trump JD Vance,Republican,417
President/Vice President**,26825,59,44,Donald J. Trump JD Vance,Conservative,32
President/Vice President**,26825,59,44,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,59,44,WRITE-IN,,5
President/Vice President**,26825,59,45,Kamala D. Harris Tim Walz,Democratic,316
President/Vice President**,26825,59,45,Donald J. Trump JD Vance,Republican,224
President/Vice President**,26825,59,45,Donald J. Trump JD Vance,Conservative,15
President/Vice President**,26825,59,45,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,59,45,WRITE-IN,,6
President/Vice President**,26825,59,46,Kamala D. Harris Tim Walz,Democratic,162
President/Vice President**,26825,59,46,Donald J. Trump JD Vance,Republican,341
President/Vice President**,26825,59,46,Donald J. Trump JD Vance,Conservative,18
President/Vice President**,26825,59,46,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,59,46,WRITE-IN,,1
President/Vice President**,26825,59,47,Kamala D. Harris Tim Walz,Democratic,58
President/Vice President**,26825,59,47,Donald J. Trump JD Vance,Republican,400
President/Vice President**,26825,59,47,Donald J. Trump JD Vance,Conservative,12
President/Vice President**,26825,59,47,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,59,47,WRITE-IN,,3
President/Vice President**,26825,59,48,Kamala D. Harris Tim Walz,Democratic,106
President/Vice President**,26825,59,48,Donald J. Trump JD Vance,Republican,483
President/Vice President**,26825,59,48,Donald J. Trump JD Vance,Conservative,20
President/Vice President**,26825,59,48,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,59,48,WRITE-IN,,2
President/Vice President**,26825,59,49,Kamala D. Harris Tim Walz,Democratic,115
President/Vice President**,26825,59,49,Donald J. Trump JD Vance,Republican,447
President/Vice President**,26825,59,49,Donald J. Trump JD Vance,Conservative,18
President/Vice President**,26825,59,49,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,59,49,WRITE-IN,,1
President/Vice President**,26825,59,50,Kamala D. Harris Tim Walz,Democratic,109
President/Vice President**,26825,59,50,Donald J. Trump JD Vance,Republican,370
President/Vice President**,26825,59,50,Donald J. Trump JD Vance,Conservative,16
President/Vice President**,26825,59,50,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,59,50,WRITE-IN,,3
President/Vice President**,26825,59,51,Kamala D. Harris Tim Walz,Democratic,61
President/Vice President**,26825,59,51,Donald J. Trump JD Vance,Republican,157
President/Vice President**,26825,59,51,Donald J. Trump JD Vance,Conservative,14
President/Vice President**,26825,59,51,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,59,51,WRITE-IN,,2
President/Vice President**,26825,59,52,Kamala D. Harris Tim Walz,Democratic,263
President/Vice President**,26825,59,52,Donald J. Trump JD Vance,Republican,442
President/Vice President**,26825,59,52,Donald J. Trump JD Vance,Conservative,41
President/Vice President**,26825,59,52,Kamala D. Harris Tim Walz,Working Families,11
President/Vice President**,26825,59,52,WRITE-IN,,9
President/Vice President**,26825,59,53,Kamala D. Harris Tim Walz,Democratic,131
President/Vice President**,26825,59,53,Donald J. Trump JD Vance,Republican,249
President/Vice President**,26825,59,53,Donald J. Trump JD Vance,Conservative,20
President/Vice President**,26825,59,53,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,59,53,WRITE-IN,,3
President/Vice President**,26825,59,54,Kamala D. Harris Tim Walz,Democratic,125
President/Vice President**,26825,59,54,Donald J. Trump JD Vance,Republican,224
President/Vice President**,26825,59,54,Donald J. Trump JD Vance,Conservative,27
President/Vice President**,26825,59,54,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,59,54,WRITE-IN,,3
President/Vice President**,26825,59,55,Kamala D. Harris Tim Walz,Democratic,154
President/Vice President**,26825,59,55,Donald J. Trump JD Vance,Republican,276
President/Vice President**,26825,59,55,Donald J. Trump JD Vance,Conservative,26
President/Vice President**,26825,59,55,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,59,55,WRITE-IN,,1
President/Vice President**,26825,59,56,Kamala D. Harris Tim Walz,Democratic,163
President/Vice President**,26825,59,56,Donald J. Trump JD Vance,Republican,359
President/Vice President**,26825,59,56,Donald J. Trump JD Vance,Conservative,48
President/Vice President**,26825,59,56,Kamala D. Harris Tim Walz,Working Families,17
President/Vice President**,26825,59,56,WRITE-IN,,3
President/Vice President**,26825,59,57,Kamala D. Harris Tim Walz,Democratic,249
President/Vice President**,26825,59,57,Donald J. Trump JD Vance,Republican,330
President/Vice President**,26825,59,57,Donald J. Trump JD Vance,Conservative,31
President/Vice President**,26825,59,57,Kamala D. Harris Tim Walz,Working Families,19
President/Vice President**,26825,59,57,WRITE-IN,,4
President/Vice President**,26825,59,58,Kamala D. Harris Tim Walz,Democratic,131
President/Vice President**,26825,59,58,Donald J. Trump JD Vance,Republican,191
President/Vice President**,26825,59,58,Donald J. Trump JD Vance,Conservative,14
President/Vice President**,26825,59,58,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,59,58,WRITE-IN,,5
President/Vice President**,26825,59,59,Kamala D. Harris Tim Walz,Democratic,24
President/Vice President**,26825,59,59,Donald J. Trump JD Vance,Republican,78
President/Vice President**,26825,59,59,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,59,59,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,59,WRITE-IN,,0
President/Vice President**,26825,59,60,Kamala D. Harris Tim Walz,Democratic,109
President/Vice President**,26825,59,60,Donald J. Trump JD Vance,Republican,361
President/Vice President**,26825,59,60,Donald J. Trump JD Vance,Conservative,34
President/Vice President**,26825,59,60,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,59,60,WRITE-IN,,1
President/Vice President**,26825,59,61,Kamala D. Harris Tim Walz,Democratic,12
President/Vice President**,26825,59,61,Donald J. Trump JD Vance,Republican,4
President/Vice President**,26825,59,61,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,61,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,59,61,WRITE-IN,,0
President/Vice President**,26825,59,62,Kamala D. Harris Tim Walz,Democratic,3
President/Vice President**,26825,59,62,Donald J. Trump JD Vance,Republican,2
President/Vice President**,26825,59,62,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,62,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,62,WRITE-IN,,0
President/Vice President**,26825,59,63,Kamala D. Harris Tim Walz,Democratic,320
President/Vice President**,26825,59,63,Donald J. Trump JD Vance,Republican,50
President/Vice President**,26825,59,63,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,59,63,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,59,63,WRITE-IN,,0
President/Vice President**,26825,59,64,Kamala D. Harris Tim Walz,Democratic,8
President/Vice President**,26825,59,64,Donald J. Trump JD Vance,Republican,3
President/Vice President**,26825,59,64,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,64,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,64,WRITE-IN,,0
President/Vice President**,26825,59,65,Kamala D. Harris Tim Walz,Democratic,49
President/Vice President**,26825,59,65,Donald J. Trump JD Vance,Republican,92
President/Vice President**,26825,59,65,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,59,65,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,59,65,WRITE-IN,,2
President/Vice President**,26825,59,66,Kamala D. Harris Tim Walz,Democratic,114
President/Vice President**,26825,59,66,Donald J. Trump JD Vance,Republican,386
President/Vice President**,26825,59,66,Donald J. Trump JD Vance,Conservative,41
President/Vice President**,26825,59,66,Kamala D. Harris Tim Walz,Working Families,13
President/Vice President**,26825,59,66,WRITE-IN,,4
President/Vice President**,26825,59,67,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,59,67,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,59,67,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,67,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,67,WRITE-IN,,0
President/Vice President**,26825,59,68,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,59,68,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,59,68,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,68,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,68,WRITE-IN,,0
President/Vice President**,26825,59,69,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,59,69,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,59,69,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,69,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,69,WRITE-IN,,0
President/Vice President**,26825,59,70,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,59,70,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,59,70,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,70,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,70,WRITE-IN,,0
President/Vice President**,26825,59,71,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,59,71,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,59,71,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,71,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,71,WRITE-IN,,0
President/Vice President**,26825,59,72,Kamala D. Harris Tim Walz,Democratic,0
President/Vice President**,26825,59,72,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,59,72,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,59,72,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,59,72,WRITE-IN,,0
President/Vice President**,26825,60,1,Kamala D. Harris Tim Walz,Democratic,141
President/Vice President**,26825,60,1,Donald J. Trump JD Vance,Republican,12
President/Vice President**,26825,60,1,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,60,1,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,1,WRITE-IN,,1
President/Vice President**,26825,60,2,Kamala D. Harris Tim Walz,Democratic,111
President/Vice President**,26825,60,2,Donald J. Trump JD Vance,Republican,11
President/Vice President**,26825,60,2,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,60,2,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,2,WRITE-IN,,0
President/Vice President**,26825,60,3,Kamala D. Harris Tim Walz,Democratic,66
President/Vice President**,26825,60,3,Donald J. Trump JD Vance,Republican,10
President/Vice President**,26825,60,3,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,60,3,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,3,WRITE-IN,,2
President/Vice President**,26825,60,4,Kamala D. Harris Tim Walz,Democratic,626
President/Vice President**,26825,60,4,Donald J. Trump JD Vance,Republican,76
President/Vice President**,26825,60,4,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,60,4,Kamala D. Harris Tim Walz,Working Families,10
President/Vice President**,26825,60,4,WRITE-IN,,9
President/Vice President**,26825,60,5,Kamala D. Harris Tim Walz,Democratic,252
President/Vice President**,26825,60,5,Donald J. Trump JD Vance,Republican,32
President/Vice President**,26825,60,5,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,60,5,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,60,5,WRITE-IN,,0
President/Vice President**,26825,60,6,Kamala D. Harris Tim Walz,Democratic,684
President/Vice President**,26825,60,6,Donald J. Trump JD Vance,Republican,45
President/Vice President**,26825,60,6,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,60,6,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,60,6,WRITE-IN,,1
President/Vice President**,26825,60,7,Kamala D. Harris Tim Walz,Democratic,507
President/Vice President**,26825,60,7,Donald J. Trump JD Vance,Republican,34
President/Vice President**,26825,60,7,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,60,7,Kamala D. Harris Tim Walz,Working Families,14
President/Vice President**,26825,60,7,WRITE-IN,,0
President/Vice President**,26825,60,8,Kamala D. Harris Tim Walz,Democratic,172
President/Vice President**,26825,60,8,Donald J. Trump JD Vance,Republican,26
President/Vice President**,26825,60,8,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,60,8,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,60,8,WRITE-IN,,1
President/Vice President**,26825,60,9,Kamala D. Harris Tim Walz,Democratic,212
President/Vice President**,26825,60,9,Donald J. Trump JD Vance,Republican,18
President/Vice President**,26825,60,9,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,60,9,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,60,9,WRITE-IN,,2
President/Vice President**,26825,60,10,Kamala D. Harris Tim Walz,Democratic,435
President/Vice President**,26825,60,10,Donald J. Trump JD Vance,Republican,52
President/Vice President**,26825,60,10,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,60,10,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,60,10,WRITE-IN,,3
President/Vice President**,26825,60,11,Kamala D. Harris Tim Walz,Democratic,141
President/Vice President**,26825,60,11,Donald J. Trump JD Vance,Republican,56
President/Vice President**,26825,60,11,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,60,11,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,60,11,WRITE-IN,,0
President/Vice President**,26825,60,12,Kamala D. Harris Tim Walz,Democratic,86
President/Vice President**,26825,60,12,Donald J. Trump JD Vance,Republican,1
President/Vice President**,26825,60,12,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,60,12,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,60,12,WRITE-IN,,0
President/Vice President**,26825,60,13,Kamala D. Harris Tim Walz,Democratic,107
President/Vice President**,26825,60,13,Donald J. Trump JD Vance,Republican,9
President/Vice President**,26825,60,13,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,60,13,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,60,13,WRITE-IN,,0
President/Vice President**,26825,60,14,Kamala D. Harris Tim Walz,Democratic,573
President/Vice President**,26825,60,14,Donald J. Trump JD Vance,Republican,51
President/Vice President**,26825,60,14,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,60,14,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,60,14,WRITE-IN,,1
President/Vice President**,26825,60,15,Kamala D. Harris Tim Walz,Democratic,443
President/Vice President**,26825,60,15,Donald J. Trump JD Vance,Republican,21
President/Vice President**,26825,60,15,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,60,15,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,15,WRITE-IN,,1
President/Vice President**,26825,60,16,Kamala D. Harris Tim Walz,Democratic,498
President/Vice President**,26825,60,16,Donald J. Trump JD Vance,Republican,26
President/Vice President**,26825,60,16,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,60,16,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,60,16,WRITE-IN,,3
President/Vice President**,26825,60,17,Kamala D. Harris Tim Walz,Democratic,192
President/Vice President**,26825,60,17,Donald J. Trump JD Vance,Republican,35
President/Vice President**,26825,60,17,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,60,17,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,17,WRITE-IN,,1
President/Vice President**,26825,60,18,Kamala D. Harris Tim Walz,Democratic,190
President/Vice President**,26825,60,18,Donald J. Trump JD Vance,Republican,33
President/Vice President**,26825,60,18,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,60,18,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,60,18,WRITE-IN,,0
President/Vice President**,26825,60,19,Kamala D. Harris Tim Walz,Democratic,379
President/Vice President**,26825,60,19,Donald J. Trump JD Vance,Republican,50
President/Vice President**,26825,60,19,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,60,19,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,60,19,WRITE-IN,,0
President/Vice President**,26825,60,20,Kamala D. Harris Tim Walz,Democratic,203
President/Vice President**,26825,60,20,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,60,20,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,60,20,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,20,WRITE-IN,,0
President/Vice President**,26825,60,21,Kamala D. Harris Tim Walz,Democratic,439
President/Vice President**,26825,60,21,Donald J. Trump JD Vance,Republican,17
President/Vice President**,26825,60,21,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,60,21,Kamala D. Harris Tim Walz,Working Families,16
President/Vice President**,26825,60,21,WRITE-IN,,5
President/Vice President**,26825,60,22,Kamala D. Harris Tim Walz,Democratic,210
President/Vice President**,26825,60,22,Donald J. Trump JD Vance,Republican,16
President/Vice President**,26825,60,22,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,60,22,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,60,22,WRITE-IN,,0
President/Vice President**,26825,60,23,Kamala D. Harris Tim Walz,Democratic,307
President/Vice President**,26825,60,23,Donald J. Trump JD Vance,Republican,27
President/Vice President**,26825,60,23,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,60,23,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,60,23,WRITE-IN,,1
President/Vice President**,26825,60,24,Kamala D. Harris Tim Walz,Democratic,298
President/Vice President**,26825,60,24,Donald J. Trump JD Vance,Republican,16
President/Vice President**,26825,60,24,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,60,24,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,60,24,WRITE-IN,,1
President/Vice President**,26825,60,25,Kamala D. Harris Tim Walz,Democratic,455
President/Vice President**,26825,60,25,Donald J. Trump JD Vance,Republican,26
President/Vice President**,26825,60,25,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,60,25,Kamala D. Harris Tim Walz,Working Families,10
President/Vice President**,26825,60,25,WRITE-IN,,1
President/Vice President**,26825,60,26,Kamala D. Harris Tim Walz,Democratic,432
President/Vice President**,26825,60,26,Donald J. Trump JD Vance,Republican,51
President/Vice President**,26825,60,26,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,60,26,Kamala D. Harris Tim Walz,Working Families,15
President/Vice President**,26825,60,26,WRITE-IN,,3
President/Vice President**,26825,60,27,Kamala D. Harris Tim Walz,Democratic,171
President/Vice President**,26825,60,27,Donald J. Trump JD Vance,Republican,11
President/Vice President**,26825,60,27,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,60,27,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,60,27,WRITE-IN,,1
President/Vice President**,26825,60,28,Kamala D. Harris Tim Walz,Democratic,332
President/Vice President**,26825,60,28,Donald J. Trump JD Vance,Republican,17
President/Vice President**,26825,60,28,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,60,28,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,60,28,WRITE-IN,,4
President/Vice President**,26825,60,29,Kamala D. Harris Tim Walz,Democratic,207
President/Vice President**,26825,60,29,Donald J. Trump JD Vance,Republican,5
President/Vice President**,26825,60,29,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,60,29,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,60,29,WRITE-IN,,1
President/Vice President**,26825,60,30,Kamala D. Harris Tim Walz,Democratic,284
President/Vice President**,26825,60,30,Donald J. Trump JD Vance,Republican,18
President/Vice President**,26825,60,30,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,60,30,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,60,30,WRITE-IN,,2
President/Vice President**,26825,60,31,Kamala D. Harris Tim Walz,Democratic,512
President/Vice President**,26825,60,31,Donald J. Trump JD Vance,Republican,61
President/Vice President**,26825,60,31,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,60,31,Kamala D. Harris Tim Walz,Working Families,14
President/Vice President**,26825,60,31,WRITE-IN,,6
President/Vice President**,26825,60,32,Kamala D. Harris Tim Walz,Democratic,81
President/Vice President**,26825,60,32,Donald J. Trump JD Vance,Republican,8
President/Vice President**,26825,60,32,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,60,32,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,60,32,WRITE-IN,,0
President/Vice President**,26825,60,33,Kamala D. Harris Tim Walz,Democratic,65
President/Vice President**,26825,60,33,Donald J. Trump JD Vance,Republican,17
President/Vice President**,26825,60,33,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,60,33,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,60,33,WRITE-IN,,0
